-3.050917, -2.239681, 1.051422, -1.320826, -2.287073, -2.136067, 1.804325, -3.035005, -1.076096, -2.997274, 1.543747, -1.643293, -3.052195, -2.212375, 2.108141, -1.909254, 5.337990, 4.375748, 3.427438, 4.355831
-0.422219, 0.287498, -1.002461, -0.699284, 0.243392, 2.800671, 1.499626, 0.873355, -0.930146, 0.502036, -1.471785, -1.843884, 0.531209, -2.196702, 1.880036, 1.562797, 0.178827, 3.195017, 5.786021, 6.109114
-0.601507, 0.361469, -2.626682, -0.132346, -1.042111, 1.825727, -2.200034, -1.345026, -1.106687, 0.044634, 2.695207, 0.757263, -0.659406, -0.836627, -1.092963, -2.276289, 1.643618, 4.095990, 4.826717, 1.477371
-1.967844, -2.530678, 2.427645, -3.015920, 1.182060, -2.562343, 2.936158, -0.105371, -1.970740, -1.860884, 1.975108, 2.156618, 1.214447, 0.177392, -1.215730, 0.788233, 0.785784, 5.093021, 0.919383, 3.121290
3.032890, 1.154459, -0.463358, -2.850223, 0.785632, 1.896144, 1.682474, 2.201441, -2.412087, 0.957664, -0.432191, -1.799463, 0.556697, 2.204389, 0.394905, 1.826978, 2.464663, 3.232582, 5.064069, 0.648781
0.989092, -0.682276, -0.903756, -1.170166, -1.319831, -1.746982, 3.085573, -2.482828, 1.186003, -1.223880, -0.578153, -0.187059, -0.626584, -0.592291, -2.383449, -3.042620, 0.330739, 2.429258, 4.101368, 3.652994
2.848224, 2.073488, 2.772989, 0.790606, 2.005604, 2.218809, -0.746150, -0.337528, 2.344248, 0.283312, -2.754927, 1.739496, 1.701880, 2.783925, -0.984803, -1.590221, 1.429357, 1.990888, 4.256346, 5.830107
-2.043829, 2.766236, 1.813495, 1.948586, -0.858306, 0.495731, 2.203165, 0.073035, 2.778361, -2.926917, 1.672992, 1.883714, -0.896846, 0.291219, 2.786949, 0.338523, 2.902136, 3.021218, 2.266525, 4.261565
2.372875, -1.380784, 0.459531, 2.273415, 1.843410, -2.815806, 0.340089, -1.628219, -2.821716, -0.820018, -0.242399, 2.218005, -2.241547, -2.788189, 0.043162, -0.759854, 2.066900, 4.196590, 5.483566, 5.637990
2.942114, -1.343370, -1.744443, -1.223057, -1.057362, 0.400306, 3.034395, -1.779573, 3.110601, -1.879564, -0.997805, -1.312793, -1.558238, -0.420879, -2.468018, -1.086550, 4.398433, 0.943064, 4.993233, 3.002630
1.596825, 3.025021, -0.991242, 0.083133, -2.344547, 0.448773, 1.978200, -0.690486, 2.066600, -1.622351, -1.258884, 0.703357, -2.264814, 1.021901, 3.057045, -0.340197, 0.747722, 2.809391, 5.296228, 0.607352
-0.474578, -1.690713, 1.702263, -0.549484, 0.909194, 2.182230, 1.760387, 0.229960, -0.675574, 3.072235, 2.255444, -1.118925, 0.206201, 2.773400, 1.647804, -1.139684, 5.848570, 5.791669, 2.820535, 0.319524
-0.706484, -0.613812, -0.694163, 0.730349, -0.399600, 2.548395, -1.324765, 1.755389, -0.518154, -1.768152, 0.178690, 1.232790, -0.307303, -2.673603, -1.684045, 2.648590, 1.106084, 4.348603, 2.018928, 3.797447
0.396569, -1.009336, 0.741334, -2.171477, 1.997577, -0.007716, 2.031067, 1.024884, 0.180782, -0.462313, 0.582323, -2.087186, 2.931169, -0.398118, 1.440552, 1.058804, 3.889039, 1.017052, 3.510785, 1.146593
1.300437, -1.061235, -3.057699, 2.198046, 1.679245, 0.948830, -2.841413, 0.516623, 1.798709, -0.685308, -2.810093, 1.826702, 1.507143, 0.041117, -2.516801, 0.205691, 3.303504, 0.112406, 5.899112, 3.568516
2.348410, 0.528174, -0.846036, 1.085621, 2.204823, -2.802252, -3.061281, -0.615467, 2.263122, -0.607945, -0.766195, 1.141054, 1.784213, -2.689748, -0.320412, -1.728530, 1.729952, 2.274079, 3.907317, 5.813031
-2.420752, 2.127303, -1.711806, 0.667793, 1.725126, 0.965554, -1.167531, -0.762348, -2.381745, 1.555748, -1.471324, 1.158070, 2.316886, 0.903257, -0.853063, -1.418578, 0.695627, 3.190329, 2.879337, 0.094555
-2.967009, 2.018289, -1.057584, 2.766842, 0.859645, -0.187452, -3.030198, 2.047264, 2.900533, 1.050350, -2.145359, 2.229050, 1.820796, -0.336935, 2.909519, 2.418136, 2.107364, 4.452348, 4.087782, 1.469079
-1.510735, 0.731494, 2.281942, 1.514872, 2.942681, 0.597270, -0.626112, -1.902794, -1.928641, 2.554835, 2.754728, -1.515394, 2.480668, 0.677676, -0.630086, -0.521048, 4.851239, 4.954421, 4.627355, 0.387922
1.436291, 2.447731, 0.832310, 1.666223, 3.030717, 0.417923, -2.631673, -1.695324, 1.154152, 2.561571, 0.469855, 0.757460, 2.714272, -0.088744, -2.985391, -1.737046, 1.816177, 3.417531, 1.799363, 0.029101
0.102338, -0.522755, -0.277396, 1.310064, 0.620473, -0.802384, -1.058522, 0.940934, -0.106109, -0.487261, -0.045315, 1.657225, 0.824731, -1.322239, -0.528407, 0.690689, 5.560374, 1.325139, 1.335918, 4.032187
-1.112661, -3.056516, 2.457702, -0.597866, -1.217797, -1.000014, -0.039178, 2.602145, -2.856119, 2.686214, 1.533129, -1.236972, -1.217388, -1.960774, 0.097053, 3.002049, 2.330458, 4.056530, 3.864661, 4.278907
-2.152316, -0.852676, 1.567234, -0.307169, -1.484196, -1.802114, -1.812276, -2.301957, -1.754330, -1.480028, 1.564027, -0.903816, -0.966059, -2.035804, -1.803903, -2.416544, 3.636512, 2.654790, 0.245042, 2.609126
0.044419, 2.485763, -2.791126, 2.095692, 0.413208, -1.659585, 1.905197, 0.588804, -0.015578, 1.750735, -2.699065, 2.384248, 0.598344, -1.036840, 1.982809, 0.484226, 5.825559, 5.457007, 0.885929, 3.598689
2.744926, 1.722792, -2.739195, -2.843254, -1.031467, -1.954622, 3.024439, 2.988382, 3.081253, 2.302472, -1.335921, 2.601373, -1.384596, -1.871379, -2.776461, -2.471560, 4.569726, 0.231830, 5.997942, 6.138058
2.394464, 2.055451, 0.497070, 2.543944, -2.067771, -1.075487, 0.534567, 1.946150, 1.293400, 1.854702, 2.101128, 2.651522, -1.118294, -1.120501, 0.639656, 1.913832, 5.956493, 5.303221, 5.251548, 1.793092
3.020679, -1.945217, 2.915765, 2.702601, -0.947575, 3.103249, -3.079417, -0.082819, -3.139150, -3.039933, -1.375170, 2.091705, -0.976294, -2.820714, 2.285514, -0.494067, 4.210082, 5.125154, 0.163652, 3.663403
-2.754441, 0.802151, 0.762034, 1.188148, 2.797080, 2.660559, -0.184678, -3.069923, -2.473098, 0.939426, 0.313776, 1.295320, 1.518163, 3.020879, 0.172251, 3.100028, 6.240546, 2.820475, 5.705830, 1.881775
-0.103129, -2.599824, -2.324802, 0.741294, -1.739845, -1.619557, -0.078371, -1.015433, -0.152385, -2.550585, -2.382717, 1.162208, -1.942108, -0.828131, -0.428750, 0.284931, 1.842973, 4.219381, 2.403172, 0.274138
0.734456, 3.112179, 1.709084, 2.913211, -0.600099, 0.792320, 2.257315, 1.401666, 1.007133, -1.450574, 1.362935, 2.723527, -0.489097, 1.051809, 2.441831, -0.454627, 6.148829, 2.378686, 2.316786, 1.968308
-2.411770, 1.449365, -1.970447, 2.724844, 1.514291, 1.975572, 1.728917, 2.045527, -2.415306, -0.048637, -2.114867, -2.987999, 2.023462, 1.748170, 1.958343, 2.045379, 0.897479, 2.858249, 0.241530, 1.512814
-1.548590, 2.583409, 1.384795, -0.689849, -1.614645, 2.993037, -2.430491, -0.892453, -2.057822, 2.130440, 2.350566, -0.821839, -1.481736, -1.780386, -2.631465, -0.874235, 3.163235, 0.706740, 1.045696, 1.582302
-0.935126, 1.943304, 1.401387, -0.338520, 2.672214, -1.043107, -2.304376, -3.063237, -0.979864, 1.521394, 2.200473, -0.313401, 2.794153, -1.419500, -2.241416, -2.656120, 4.546098, 5.382987, 0.902989, 3.401757
2.353668, 0.628459, -1.314989, 2.905406, 0.937220, 1.681983, 0.177357, -2.766766, 2.132372, 1.077305, -1.926321, -2.334806, 1.819248, 1.431995, -0.582239, -2.472400, 2.992297, 3.972743, 1.137633, 6.144546
-1.372164, 1.580749, -1.711064, -2.278139, -1.488267, -2.724801, 3.001594, 0.366116, -2.097929, 1.887172, -1.201217, -2.835240, -1.080551, -2.129344, -2.763244, 0.329854, 2.860431, 1.144053, 4.992656, 1.912023
-1.088232, 2.014878, -1.135582, 1.164084, -1.889179, 0.854125, 2.315650, 1.721773, -1.125304, 1.491563, -2.049164, -0.994127, -2.065569, 1.502772, 2.146444, 0.550048, 2.977411, 3.414183, 5.103118, 3.397328
0.908150, 0.326290, 2.533847, 0.374744, 1.788217, 2.321879, 1.521059, -2.109683, 0.109511, 0.108250, -2.868204, 0.258177, 0.924700, -0.886157, -3.012139, 1.636781, 3.586818, 3.635017, 2.228280, 1.734939
2.465500, -2.823151, 0.516798, 2.637634, 1.114246, -1.111791, 1.590728, -2.500708, 2.054749, -2.038403, 0.262643, 2.504091, 1.651878, -1.496978, 2.334330, -2.313453, 2.703439, 3.934942, 4.175659, 6.146260
1.477708, -1.876210, 2.219504, -2.080127, 1.877628, -2.957165, -0.626789, 0.994883, 1.768312, -0.821972, 2.288110, -1.987881, 2.344388, 2.321624, 0.421396, 0.453435, 2.927850, 4.833375, 4.690470, 1.085245
3.042233, -2.484790, -2.203371, 0.840657, -3.115435, -0.707457, -1.798611, 2.453608, -2.450438, -2.486991, -1.896065, 0.401631, -3.051133, -1.800633, -0.896190, 2.215698, 0.073202, 3.192246, 4.001983, 2.988921
-1.408161, -1.136981, -2.907116, 1.127375, -0.741234, -1.949825, -1.223469, 0.007373, 1.431813, -0.684506, 3.037370, 1.017889, -0.008312, -1.589398, -1.807796, 0.827997, 2.149394, 3.086807, 4.130585, 5.148437
2.511197, 1.616545, 2.637420, 0.427425, 0.420028, 1.870280, -3.049799, -1.458878, 2.123120, 1.477711, 2.258167, 0.199960, -0.641449, 2.296313, -2.316484, -1.492630, 3.351960, 2.796359, 0.412378, 1.031454
-0.729009, -0.501846, 3.038601, 1.219595, 1.759954, 1.545883, -1.255154, -2.966991, -0.625366, -0.248592, 2.074861, 0.860563, 2.109804, 1.838943, 1.431944, -2.728507, 5.252240, 5.239148, 4.499738, 1.747396
-1.982097, 2.475672, 2.119401, 1.953156, -0.297501, 0.986260, 2.127996, 2.643245, -2.408938, -2.859762, 2.204916, -2.470613, -0.679982, 1.495184, 0.487844, 2.867295, 2.279598, 2.821254, 2.035788, 1.686784
-1.500558, 1.011960, -1.519132, -2.475170, -0.977268, -0.497477, 0.576454, -1.122435, -3.094592, 0.678082, -1.007425, -1.438254, -1.605911, 0.246425, 1.650842, -0.676714, 2.477826, 5.768702, 0.942678, 3.597605
2.137323, 0.734299, -1.395052, 0.889510, 2.715555, -2.358820, -1.189925, -2.602877, 1.223379, -0.081782, -1.632266, 1.131596, 3.061919, -1.961264, -3.067965, -2.449849, 1.430307, 1.624521, 2.584978, 1.713367
1.654000, 1.006970, 2.075999, -2.956593, 2.751265, 0.185192, 1.691357, -1.748036, 1.926179, 1.965266, 2.143808, 2.567982, -2.585298, -0.642398, 1.743105, -2.719485, 1.877921, 5.091024, 2.515830, 4.704628
-1.833868, -1.999400, 2.909419, 0.432603, 2.672583, -0.763665, -2.077537, 1.752906, -2.407917, -0.313213, 2.921480, 0.142234, 2.348398, 0.434962, -3.040903, 2.457631, 5.444471, 2.763065, 5.451303, 4.097676
1.431570, -2.266222, -0.895224, 1.295327, 1.833052, 0.883720, 2.890953, 1.252785, 1.476080, -1.914648, 0.551477, 0.819405, 0.671580, 0.733496, 1.953718, 1.253348, 3.018563, 1.382502, 4.287456, 3.735073
1.227601, -1.599670, 2.672373, 1.496482, 0.528497, 2.367567, -0.748443, -2.017932, 1.683252, -2.472428, 3.003420, -1.474346, 2.191266, 2.437500, -1.168243, -2.159207, 4.527087, 5.515289, 4.359256, 0.521450
1.841034, -1.588622, -0.037301, -1.458121, -1.077952, -1.516362, 1.512332, -0.936762, 0.023799, -1.016379, 0.088130, -1.067421, -1.397724, -1.053141, 1.535215, -1.265438, 5.520103, 3.104984, 4.808154, 2.394884
1.703285, 1.154803, -2.369085, 0.863154, 2.475336, 0.095527, 0.701251, -1.405944, 2.223287, 1.037872, -2.611184, 0.671153, -3.128074, -0.277534, -1.238381, -1.481766, 2.104564, 5.032856, 1.667834, 0.542791
-1.568799, -1.385551, 2.154134, 1.590167, -2.230045, -2.051361, -2.105540, -1.383539, -1.480046, 0.246992, 2.021807, 1.481419, 3.075024, -1.262298, -2.308818, -1.359148, 3.798844, 3.436911, 6.234592, 6.076557
1.669813, 0.435239, 2.669606, -2.508404, 2.592895, 1.384433, -2.199859, 0.864828, 1.380658, -0.514214, 3.016965, 2.316020, 2.018114, 2.559066, -1.383111, 1.280901, 2.020477, 4.463514, 5.813439, 1.643575
-1.633159, 2.129796, 0.266420, 1.997241, 2.340261, 0.889490, -1.296790, 2.123658, -2.003034, 1.312005, -0.550543, 2.778074, 1.576941, 1.269865, -0.909235, 1.217419, 5.576084, 3.263899, 1.030370, 2.162286
-0.037859, -0.205105, 0.923061, -2.352115, 0.798433, 0.418005, 2.547066, -2.570254, -0.835227, 2.961393, 1.172717, -1.231246, -0.169673, 0.443164, 1.971263, -1.675605, 5.522611, 6.070285, 2.813058, 4.922369
1.453557, -1.373419, 3.113958, -0.115335, 0.779946, -0.940860, 1.119396, -2.168110, 2.639135, -0.926964, -2.689622, 0.798068, 0.975623, -0.164076, 0.956570, -0.913971, 4.049683, 2.314279, 2.049831, 2.283446
2.541912, 0.563868, -0.792272, -2.177783, -1.381234, -2.457837, 1.773378, -2.464059, 1.522050, 0.232537, -1.043667, 3.028127, -0.705759, -1.138673, 1.194300, -2.402506, 5.122508, 1.893969, 5.302079, 4.641841
1.128720, -2.869257, 1.912290, 2.376906, -1.058286, -3.055680, -0.432409, -2.397794, 1.288737, -2.795146, 2.383997, -2.264009, 0.651743, -3.090854, -0.681945, -0.227084, 6.212751, 5.924937, 4.803305, 0.020889
2.716181, 2.524566, 0.266182, -2.227220, 1.209728, 2.245612, -2.913174, 1.067839, 3.031426, 2.747732, 0.481800, -1.411067, 1.079201, 2.704977, -2.959410, 1.459784, 2.357276, 1.513007, 2.646991, 1.159382
-3.009968, 0.461277, -1.266222, -1.852853, -1.836949, 2.308434, -2.123642, 0.740519, -2.442672, 0.385808, -0.331357, -1.281063, -1.883550, 2.224648, -1.198312, -0.623094, 4.846917, 3.513473, 3.389864, 1.112334
2.792773, 1.809437, 0.592423, -1.537287, 1.079631, 1.857933, -2.691259, -1.876723, -2.619901, 2.159311, 0.611160, -2.104160, 0.684423, 0.415298, -2.928750, -1.633025, 2.410781, 2.615816, 2.098835, 3.414009
0.258650, -3.107055, 2.037984, 2.633737, 2.819876, 0.451191, 1.061096, -0.438319, 0.162814, -2.050106, 1.322268, 2.749876, 1.686117, 0.523958, -0.202322, -1.183631, 3.204659, 2.655864, 3.184106, 4.087768
2.447757, -1.198005, -1.849800, 2.862144, 1.452832, -2.275205, -2.314868, 2.104574, 2.786962, -0.579720, 2.739654, 2.553202, 1.187643, -2.351205, -2.860740, 2.660140, 2.382596, 3.473210, 4.164669, 1.316467
-2.594126, -1.826882, 2.886921, -1.690717, -0.284071, -2.651401, 1.687419, 2.559762, 2.930620, -0.440864, -3.082517, 2.024829, -0.306843, -2.452208, 2.305353, 2.292030, 2.878197, 4.478284, 1.708846, 5.414140
-0.612452, -2.740574, 1.106247, 3.033263, 0.477738, 1.442215, -2.040483, 0.925884, -1.639210, -1.766744, 0.062265, -2.964726, 0.745950, 0.802233, 0.882745, 1.035191, 0.134714, 1.298359, 0.934236, 2.324038
0.049424, 1.537577, 0.753210, -2.794364, 1.470104, -0.205084, 1.589412, -1.540775, 2.429979, 1.803906, 0.371731, -2.579378, 1.388843, -0.131763, 1.521566, -1.475241, 4.763657, 4.950692, 3.940564, 4.335139
0.976845, -2.949560, 2.148286, 0.916052, -2.935630, 1.635737, -0.034133, 0.688331, -0.658589, -2.573695, 1.939223, 1.714915, -3.026273, 1.429183, -1.560015, 0.416245, 1.958785, 1.313823, 4.169032, 4.678802
-2.771147, 1.163747, -1.807337, 2.550270, 2.295625, 2.139652, -1.412276, 2.911866, -2.734571, 0.787686, -1.838476, -2.680191, 2.013161, 0.884845, 2.164881, 3.054684, 0.475523, 2.979786, 3.219613, 0.821050
-0.714760, 2.770249, -1.658436, -2.460000, -0.100741, -2.124576, 1.957506, -1.825653, -0.641815, 2.838957, -1.499551, 3.008743, -0.162943, -2.500330, 1.004115, -1.979015, 0.815501, 5.637513, 5.984116, 4.285653
2.781829, 2.779944, 0.916901, 1.773179, 2.661335, -1.856422, -1.977616, -2.420221, 2.043529, -2.270528, 1.296567, 0.628047, 2.749640, -2.045411, -2.320661, -0.965101, 0.840021, 5.359663, 1.060715, 0.647042
-0.188863, 0.981022, -0.734796, 0.586030, -0.950485, 2.188176, -1.913176, -2.347784, -0.536013, 1.728365, -1.831935, -0.125126, -0.948710, 0.805061, -2.096623, -1.501318, 1.139348, 3.113987, 2.647972, 1.761754
0.201239, 1.103673, 1.186548, -0.481436, -0.833426, -2.828228, -1.390401, -0.486114, -0.104090, 0.670568, 0.779423, 1.323134, -1.368239, -2.413608, -1.478654, -0.412783, 0.632187, 1.724555, 0.203852, 0.967550
-1.908019, -1.132764, 3.004129, -1.282627, -2.669666, -0.147289, 2.429358, 1.471178, -1.939740, -2.000284, -1.344071, -1.470462, -1.653118, 0.251619, 2.625107, 1.232445, 4.577684, 1.280053, 0.849698, 6.094635
1.732344, 2.347401, -2.145971, -2.723167, -1.591610, 1.514960, -1.676135, 1.902897, 2.818600, 0.672044, 2.377198, -2.910823, -0.806619, 3.140026, -2.947726, 1.028343, 6.142452, 2.420824, 3.822106, 0.820270
-1.468490, 2.145843, -2.909728, 0.713178, -1.612196, -0.209228, 0.099451, -0.220665, -0.758725, -3.108383, -0.617110, 0.104172, -0.548431, 2.003974, 0.010992, -0.158664, 3.080686, 4.346571, 2.810277, 5.790673
-2.522148, 1.598769, -0.985692, -2.596432, 0.692952, 1.955880, -1.399832, 0.345146, -2.299697, -0.732828, -1.793531, -2.680715, 1.391726, 1.861906, -2.030848, 0.137049, 1.829196, 2.728536, 2.385524, 2.251286
-3.034440, 1.714802, 2.215428, -1.627782, -1.413936, -1.180222, 0.495924, -0.837791, 2.920328, 1.537863, 2.448217, -1.989137, -1.535563, -1.319120, -0.189636, -1.122121, 4.448377, 5.748605, 3.571833, 2.465574
-1.755274, -2.828577, 2.833359, 0.661257, -1.358818, -1.014790, 0.456169, 0.076637, -1.036961, -1.979029, -3.080301, 0.663700, -2.351297, -1.078268, 0.090178, 0.620550, 3.114091, 3.843367, 2.993657, 5.545291
3.002719, 0.684903, 0.706584, -1.576166, -0.894928, -1.713847, -0.365455, -2.462378, -2.460619, 1.448535, 0.134014, -1.568470, -1.843842, -1.160140, -0.381812, -2.097557, 4.175395, 1.028944, 5.942056, 4.038544
-2.183426, -0.253547, -1.964388, -2.917650, -0.302075, -0.294678, 2.730228, -1.800988, 2.325379, 0.786199, -1.817612, -2.484689, 0.043100, 0.491524, 2.246727, -1.436861, 2.485501, 0.548225, 5.517345, 4.718638
-2.038977, 2.251493, -0.458697, -1.205067, 0.431681, 1.383178, 2.838194, 3.100424, 3.104876, -2.236147, -0.008104, -0.310269, 1.074874, 0.637764, 2.781351, -2.932310, 1.607296, 2.648514, 3.903688, 4.387829
2.405062, 0.138694, -2.496580, 0.488261, 1.300659, -0.053727, 1.121872, -0.760587, 2.668106, 0.216875, -0.482589, 0.285820, 2.272804, 0.251961, -0.673164, 1.669063, 2.577464, 6.198219, 1.374708, 0.272326
-1.044459, -0.548476, 2.914603, -2.465906, -2.547534, -2.138200, -1.589956, -2.293504, 0.123984, -0.731868, -2.803639, -2.249940, -1.791462, -0.440659, -1.615513, -1.224603, 3.591994, 2.686676, 4.958538, 4.759410
-0.483152, 1.936724, 2.630166, 0.056198, 2.236590, -0.813066, -0.945643, -2.767768, -0.164130, 1.078844, 1.739002, 0.616203, 2.736396, -0.787915, 2.658418, 3.093427, 4.529747, 5.159527, 4.598662, 2.711569
3.017169, -3.074235, -2.922331, 1.808272, 2.070558, -1.799510, 1.082996, -1.794222, 2.292977, 2.725768, -2.985447, 2.187259, 1.326831, -1.520063, 1.792270, -1.472293, 1.195458, 4.873745, 1.839336, 6.269134
2.532691, 1.690427, -2.989342, -2.644127, -0.069048, -1.594027, -2.123042, 2.399471, 1.688831, 1.831034, 2.244731, -2.441303, 0.914582, -1.227058, -1.931085, 2.539586, 3.819542, 6.186785, 5.112384, 0.244656
2.462591, 1.276965, 2.331555, 2.293474, -0.363582, 0.924634, 3.075230, -1.119022, 2.183154, -0.017817, -3.048496, -3.069851, -0.741456, 2.811174, 1.694257, -1.414649, 4.184176, 4.081586, 0.876401, 5.108733
0.701825, -0.418983, 2.954629, 1.108920, 1.693456, 1.796669, 2.863138, 2.234463, -0.126510, 0.428126, -2.733890, 1.340011, 0.437792, 1.741505, 1.869023, 1.749415, 3.887904, 4.905499, 0.465418, 2.939803
1.175580, -1.373280, -0.143651, -0.659356, 0.294738, -1.263048, 2.460075, -1.946612, 1.446136, -1.889916, -1.546914, -2.727729, 0.497234, -1.714280, 2.997964, -2.386062, 4.812866, 2.636328, 3.966761, 2.605968
-2.137810, 1.174922, -0.084466, 1.449177, 2.606184, 0.012259, -1.104263, -1.946521, -1.662694, 1.207322, 0.021978, 1.721009, 2.556170, 1.320290, -0.721262, -1.636965, 5.814811, 5.096005, 1.188729, 0.497345
